"","iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"10041","SO","Somalia",1983,6.719,44.3784146341463,6199671,118.377465840217,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10042","SO","Somalia",1984,6.701,44.8818780487805,6113252,128.950553130702,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10043","SO","Somalia",1985,6.692,45.2923658536585,6068425,144.420441049093,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10044","SO","Somalia",1986,6.686,45.5224146341464,6082723,152.94445129628,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10045","SO","Somalia",1987,6.676,45.5355365853659,6138907,164.490640257564,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10046","SO","Somalia",1988,6.659,45.3382195121951,6217331,166.999523156976,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10047","SO","Somalia",1989,6.632,44.9679512195122,6285456,173.7969401869,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10048","SO","Somalia",1990,6.599,44.5211707317073,6321615,145.0648693396,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10049","SO","Somalia",1991,6.564,44.1238536585366,6319531,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10050","SO","Somalia",1992,6.532,43.8934634146341,6294017,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10051","SO","Somalia",1993,6.508,43.9059512195122,6269244,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10052","SO","Somalia",1994,6.492,44.1848536585366,6278911,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10053","SO","Somalia",1995,6.486,44.7121707317073,6346440,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10054","SO","Somalia",1996,6.487,45.4279268292683,6481035,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10055","SO","Somalia",1997,6.492,46.2216829268293,6673254,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10056","SO","Somalia",1998,6.499,46.9949756097561,6904978,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10057","SO","Somalia",1999,6.504,47.6993414634146,7149044,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10058","SO","Somalia",2000,6.507,48.2957804878049,7385416,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10059","SO","Somalia",2001,6.506,48.7663658536585,7609265,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10060","SO","Somalia",2002,6.5,49.1375365853659,7825924,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10061","SO","Somalia",2003,6.49,49.4362926829268,8037706,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10062","SO","Somalia",2004,6.477,49.6735853658537,8249965,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10063","SO","Somalia",2005,6.459,49.8668780487805,8466938,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10064","SO","Somalia",2006,6.437,50.0380975609756,8687671,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10065","SO","Somalia",2007,6.413,50.2111707317073,8910851,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10066","SO","Somalia",2008,6.388,50.4051219512195,9140259,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10067","SO","Somalia",2009,6.363,50.6309024390244,9380854,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10068","SO","Somalia",2010,6.339,50.8955365853659,9636173,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10069","SO","Somalia",2011,6.319,51.1945609756098,9907903,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10070","SO","Somalia",2012,NA,NA,10195134,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10071","SR","Suriname",1960,6.608,59.6706341463415,290137,323.467878967522,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10072","SR","Suriname",1961,6.594,60.038,298411,329.746557600088,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10073","SR","Suriname",1962,6.558,60.3999512195122,306613,337.559072837747,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10074","SR","Suriname",1963,6.497,60.7619512195122,314883,349.336102615892,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10075","SR","Suriname",1964,6.412,61.1274878048781,323428,373.653487020295,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10076","SR","Suriname",1965,6.304,61.4989512195122,332315,417.22462121782,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10077","SR","Suriname",1966,6.182,61.8726829268293,341745,500.665701034397,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10078","SR","Suriname",1967,6.053,62.2420975609756,351463,564.63980561254,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10079","SR","Suriname",1968,5.922,62.6007073170732,360548,611.846411573494,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10080","SR","Suriname",1969,5.79,62.9465365853659,367772,634.768280347607,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10081","SR","Suriname",1970,5.653,63.2722682926829,372311,663.826746993777,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10082","SR","Suriname",1971,5.504,63.5756341463415,373785,724.079266824511,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10083","SR","Suriname",1972,5.336,63.8558292682927,372614,771.844321469403,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10084","SR","Suriname",1973,5.148,64.1153902439025,369777,825.632746222723,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10085","SR","Suriname",1974,4.945,64.3588048780488,366690,1005.20875944258,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10086","SR","Suriname",1975,4.735,64.5963414634146,364402,1276.06324882959,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10087","SR","Suriname",1976,4.531,64.8382195121951,363278,1391.49631962299,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10088","SR","Suriname",1977,4.344,65.0941707317073,363108,1765.31500269892,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10089","SR","Suriname",1978,4.18,65.3650243902439,363692,2022.31575756409,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10090","SR","Suriname",1979,4.041,65.6482926829268,364619,2147.44706117893,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10091","SR","Suriname",1980,3.922,65.9350731707317,365616,2174.13881640847,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10092","SR","Suriname",1981,3.815,66.2125853658537,366637,2424.8780128574,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10093","SR","Suriname",1982,3.708,66.4660975609756,367895,2487.53040949184,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10094","SR","Suriname",1983,3.594,66.6859024390244,369654,2390.34340220855,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10095","SR","Suriname",1984,3.471,66.8701219512195,372272,2321.28658615206,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10096","SR","Suriname",1985,3.338,67.0183414634146,375979,2322.60312411066,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10097","SR","Suriname",1986,3.2,67.1371463414634,380890,2339.25805350626,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10098","SR","Suriname",1987,3.063,67.2379024390244,386852,2532.88079162057,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10099","SR","Suriname",1988,2.936,67.329512195122,393483,2950.31805694274,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10100","SR","Suriname",1989,2.823,67.4158780487805,400251,1355.44945546669,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10101","SR","Suriname",1990,2.733,67.4989268292683,406764,954.607585725384,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10102","SR","Suriname",1991,2.672,67.5770487804878,412884,1085.7771189971,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10103","SR","Suriname",1992,2.64,67.6476585365854,418700,966.324337234297,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10104","SR","Suriname",1993,2.635,67.7091951219512,424326,1010.52991720295,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10105","SR","Suriname",1994,2.653,67.7620975609756,429968,1408.22697808542,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10106","SR","Suriname",1995,2.684,67.8058536585366,435776,1592.49386458832,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10107","SR","Suriname",1996,2.718,67.8359756097561,441734,1948.30124632277,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10108","SR","Suriname",1997,2.745,67.8555121951219,447771,2076.07799522524,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10109","SR","Suriname",1998,2.757,67.8710487804878,453920,2081.86464575256,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10110","SR","Suriname",1999,2.751,67.8926341463415,460215,1923.97937364462,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10111","SR","Suriname",2000,2.726,67.9352926829268,466668,1911.77531700559,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10112","SR","Suriname",2001,2.686,68.0176097560976,473312,1613.02813079365,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10113","SR","Suriname",2002,2.638,68.1495853658537,480099,2246.20781892813,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10114","SR","Suriname",2003,2.59,68.334243902439,486867,2610.97194599628,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10115","SR","Suriname",2004,2.545,68.5695609756098,493394,3007.92579237945,94.13903628,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10116","SR","Suriname",2005,2.503,68.8470487804878,499523,3590.54104233301,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10117","SR","Suriname",2006,2.466,69.1536829268293,505186,5198.27013112129,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10118","SR","Suriname",2007,2.432,69.4684146341464,510433,5753.17822683471,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10119","SR","Suriname",2008,2.399,69.7757073170732,515372,6855.1823432557,99.4597761,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10120","SR","Suriname",2009,2.367,70.0670243902439,520173,7450.23258813044,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10121","SR","Suriname",2010,2.336,70.3353170731707,524960,8318.56628030252,98.80215427,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10122","SR","Suriname",2011,2.307,70.5806097560976,529761,8125.30096450944,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10123","SR","Suriname",2012,NA,NA,534541,8864.01944882049,NA,"SUR","Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"10124","SS","South Sudan",1960,NA,NA,2955044,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10125","SS","South Sudan",1961,NA,NA,3011113,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10126","SS","South Sudan",1962,NA,NA,3069994,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10127","SS","South Sudan",1963,NA,NA,3131693,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10128","SS","South Sudan",1964,NA,NA,3196264,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10129","SS","South Sudan",1965,NA,NA,3263767,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10130","SS","South Sudan",1966,NA,NA,3334241,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10131","SS","South Sudan",1967,NA,NA,3407723,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10132","SS","South Sudan",1968,NA,NA,3484292,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10133","SS","South Sudan",1969,NA,NA,3564043,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
"10134","SS","South Sudan",1970,NA,NA,3647097,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Juba","31.6","4.85","Not classified","Not classified"
